"Type (Control=0, Stress=1)",Beta power,"Anxiety (Low=0, High=1)",,,,,,,,Participant number
0,-0.002193284252085,0,,,,,,,,20
0,-0.281479134840852,0,,,,,,,,20
0,-0.144543842960336,0,,,,,,,,20
0,-0.250635758867947,0,,,,,,,,20
0,-0.171134308446948,0,,,,,,,,20
0,-0.037000867556893,0,,,,,,,,20
0,0.06052783995063,0,,,,,,,,20
0,-0.104028350994809,0,,,,,,,,21
0,0.459975115990266,0,,,,,,,,21
0,0.362616978524746,0,,,,,,,,21
0,0.194349177836633,0,,,,,,,,21
0,-0.254180256236799,0,,,,,,,,21
0,-0.448291172355479,0,,,,,,,,21
0,0.131582921794902,0,,,,,,,,21
0,0.77915822804051,0,,,,,,,,21
0,-0.393568758939616,0,,,,,,,,21
0,-0.325676278508956,0,,,,,,,,21
0,0.013445618438397,0,,,,,,,,21
0,-0.330163001480766,0,,,,,,,,21
0,-0.17136573501966,0,,,,,,,,21
0,-0.135975329615103,0,,,,,,,,21
0,-0.283923760996938,0,,,,,,,,21
0,-0.627073466849587,0,,,,,,,,21
0,-0.442907413346987,0,,,,,,,,21
0,-0.432890909769067,0,,,,,,,,21
0,-0.010998781572108,0,,,,,,,,21
0,-0.254397561213504,0,,,,,,,,21
0,0.195172811749615,0,,,,,,,,21
0,-0.165763503996465,0,,,,,,,,21
0,-0.60212355194158,0,,,,,,,,21
0,1.05709835069798,0,,,,,,,,21
0,-0.173283337071505,0,,,,,,,,21
0,-0.194572580591802,0,,,,,,,,21
0,-0.414408385399415,0,,,,,,,,21
0,-0.140778570253095,0,,,,,,,,21
0,-0.035234435201768,0,,,,,,,,21
0,-0.077488448814544,0,,,,,,,,21
0,0.204678290351131,0,,,,,,,,21
0,0.942049638819979,0,,,,,,,,21
0,-0.151959031910619,0,,,,,,,,21
0,0.034988460217607,0,,,,,,,,21
0,0.509986258641167,0,,,,,,,,21
0,-0.037780141701983,0,,,,,,,,21
0,-0.388499254329399,0,,,,,,,,21
0,0.062683430308798,0,,,,,,,,21
0,-0.176204846341438,0,,,,,,,,21
0,0.137004113127599,0,,,,,,,,21
0,-0.604041111956708,0,,,,,,,,21
0,-0.007602141357104,0,,,,,,,,21
0,-0.422489830034596,0,,,,,,,,21
0,-0.811563638168083,0,,,,,,,,21
0,0.599165616380155,0,,,,,,,,21
0,0.949087342263001,0,,,,,,,,21
0,0.737438949571588,0,,,,,,,,21
0,0.404414203886153,0,,,,,,,,21
0,0.445622445811375,0,,,,,,,,21
0,-0.113195982077919,0,,,,,,,,21
0,0.409204824708283,0,,,,,,,,21
0,-0.15597129411866,0,,,,,,,,21
0,0.517223413864569,0,,,,,,,,21
0,0.345030781719893,0,,,,,,,,21
0,0.649986428479507,0,,,,,,,,21
0,-0.403512310474689,0,,,,,,,,21
0,-0.324262243484369,0,,,,,,,,21
0,0.264383313918619,0,,,,,,,,21
0,0.245377036668837,0,,,,,,,,21
0,0.441924536127037,0,,,,,,,,21
0,-0.028480338065661,0,,,,,,,,21
0,0.196974704162781,0,,,,,,,,21
0,-0.263193790866218,0,,,,,,,,21
0,0.296118168641018,0,,,,,,,,21
0,0.063492989406318,0,,,,,,,,21
0,-0.035397880203985,0,,,,,,,,21
0,-0.114404516738985,0,,,,,,,,21
0,-0.20254760850283,0,,,,,,,,21
0,0.123241651850679,0,,,,,,,,21
0,0.671452807011429,0,,,,,,,,21
0,0.447161618400225,0,,,,,,,,21
0,0.02248758475629,0,,,,,,,,21
0,-0.427189103595708,0,,,,,,,,21
0,0.332079907953188,0,,,,,,,,21
0,-0.357710589279952,0,,,,,,,,21
0,0.216373066998461,0,,,,,,,,21
0,-0.022973412314368,0,,,,,,,,21
0,0.280466038949932,0,,,,,,,,21
0,-0.440343093471677,0,,,,,,,,21
0,0.970543984919791,0,,,,,,,,21
0,0.221270139426621,0,,,,,,,,21
0,-0.040744694739477,0,,,,,,,,21
0,-0.241466097443014,0,,,,,,,,21
0,-0.011688349079114,0,,,,,,,,21
0,0.310120964334287,0,,,,,,,,21
0,-0.145553325314983,0,,,,,,,,21
0,0.147719694656307,0,,,,,,,,21
0,-0.038665438956961,0,,,,,,,,21
0,-0.267767418129124,0,,,,,,,,21
0,-0.004240022507075,0,,,,,,,,21
0,-0.572761773705081,0,,,,,,,,21
0,-0.194623564440806,0,,,,,,,,21
0,-0.207332237302775,0,,,,,,,,21
0,-0.388076868370678,0,,,,,,,,21
0,-0.174830712208502,0,,,,,,,,21
0,0.545167859023174,0,,,,,,,,21
0,-0.480859378843221,0,,,,,,,,21
0,-0.421423598038672,0,,,,,,,,21
0,-0.007021435261794,0,,,,,,,,21
0,0.462399089365016,0,,,,,,,,21
0,-0.02759813055902,0,,,,,,,,21
0,0.168003083038778,0,,,,,,,,21
0,0.252009471484518,0,,,,,,,,21
0,-0.228541007749526,0,,,,,,,,21
0,0.151587297909346,0,,,,,,,,21
0,0.516104049924843,0,,,,,,,,21
0,0.566081650929083,0,,,,,,,,21
0,-0.603817600309075,0,,,,,,,,21
0,-0.193288032823321,0,,,,,,,,21
0,0.438333529891483,0,,,,,,,,21
0,0.49922285927013,0,,,,,,,,21
0,0.293454330877365,0,,,,,,,,21
0,-0.164420005620191,0,,,,,,,,21
0,0.532604544446041,0,,,,,,,,21
0,-0.462230321448273,0,,,,,,,,21
0,-0.249418597277262,0,,,,,,,,21
0,-0.015871353796978,0,,,,,,,,21
0,0.510239388108756,0,,,,,,,,21
0,0.101324585864469,0,,,,,,,,21
0,-0.107986838517393,0,,,,,,,,21
0,0.146585177887256,0,,,,,,,,21
0,0.529768512281383,0,,,,,,,,21
0,0.253705539352925,0,,,,,,,,21
0,0.413108279058051,0,,,,,,,,21
0,0.436551712012505,0,,,,,,,,21
0,0.361292830715258,0,,,,,,,,21
0,-0.106423718236088,0,,,,,,,,21
0,-0.201076119060749,0,,,,,,,,21
0,-0.076494540885158,0,,,,,,,,21
0,0.103749987182666,0,,,,,,,,21
0,-0.321691293915367,0,,,,,,,,21
0,-0.129181485957428,0,,,,,,,,21
0,-0.174970948367474,0,,,,,,,,21
0,-0.015381908629066,0,,,,,,,,21
0,0.168979337775389,0,,,,,,,,21
0,0.319337804152082,0,,,,,,,,21
0,-0.200469437870073,0,,,,,,,,21
0,0.163894236761703,0,,,,,,,,21
0,-0.1318614401514,0,,,,,,,,21
0,-0.11979917612258,0,,,,,,,,21
0,0.465310893230239,0,,,,,,,,21
0,-0.160053482687613,0,,,,,,,,21
0,-0.220329635354051,0,,,,,,,,21
0,0.048303653953912,0,,,,,,,,21
0,-0.063214599673531,0,,,,,,,,21
1,-0.774832091682095,1,,,,,,,,1
1,0.549298192174833,1,,,,,,,,1
1,-0.116430581298162,1,,,,,,,,1
1,-0.492365980445064,1,,,,,,,,1
1,-0.192305174569086,1,,,,,,,,1
1,-0.566818162256851,1,,,,,,,,1
1,-0.672342194348755,1,,,,,,,,1
1,-0.881953014686768,1,,,,,,,,1
1,-0.719533759056874,1,,,,,,,,1
1,-0.407721099270915,1,,,,,,,,1
1,-0.734840920662422,1,,,,,,,,1
1,-0.860251189489898,1,,,,,,,,1
1,-0.619399435915423,1,,,,,,,,1
1,-0.498169483009711,1,,,,,,,,1
1,-0.744963671497061,1,,,,,,,,1
1,-0.41661196562035,1,,,,,,,,1
1,-0.102360375732176,1,,,,,,,,1
1,0.039584631580818,1,,,,,,,,1
1,-1.09453310946469,1,,,,,,,,1
1,0.061357511619888,1,,,,,,,,1
1,-0.41776417190669,1,,,,,,,,1
1,0.241995544983363,1,,,,,,,,1
1,-0.631712593235323,1,,,,,,,,1
1,-0.382362213321466,1,,,,,,,,1
1,-0.046277401854616,1,,,,,,,,1
1,-0.736397118144952,1,,,,,,,,1
1,-0.112007652372309,1,,,,,,,,1
1,-0.807332003790857,1,,,,,,,,1
1,-0.778741211240988,1,,,,,,,,1
1,-0.295767521551185,1,,,,,,,,1
1,-0.598681085515545,1,,,,,,,,1
1,-0.727733540858993,1,,,,,,,,1
1,-0.809007503599839,1,,,,,,,,1
1,-0.390373112089387,1,,,,,,,,1
1,-0.94612708286647,1,,,,,,,,1
1,-0.928357843689682,1,,,,,,,,1
1,-0.634625063977698,1,,,,,,,,1
1,-0.401183929110832,1,,,,,,,,1
1,-0.252476464319041,1,,,,,,,,1
1,-0.022993804138194,1,,,,,,,,1
1,-0.787086782897313,1,,,,,,,,1
1,-0.584670123291595,1,,,,,,,,1
1,-0.392162644621685,1,,,,,,,,1
1,-0.199598142586733,1,,,,,,,,1
1,-0.166166598679327,1,,,,,,,,1
1,-0.334608057035488,1,,,,,,,,1
1,-0.553262069175557,1,,,,,,,,1
1,0.173868600562097,1,,,,,,,,1
1,-0.453851238788102,1,,,,,,,,1
1,0.144600743304774,1,,,,,,,,1
1,-0.87804667773782,1,,,,,,,,1
1,-0.989952666164914,1,,,,,,,,1
1,-0.898241746263756,1,,,,,,,,1
1,-0.795416339751702,1,,,,,,,,1
1,-0.33556324676364,1,,,,,,,,1
1,-0.482647283297883,1,,,,,,,,1
1,-0.697647193339641,1,,,,,,,,1
1,-0.413988530842776,1,,,,,,,,1
1,-0.590456408989405,1,,,,,,,,1
1,-0.08581532478639,1,,,,,,,,1
1,-0.254219526277716,1,,,,,,,,1
1,-0.526786497335168,1,,,,,,,,1
1,-0.791950108440729,1,,,,,,,,1
1,-0.867706793028842,1,,,,,,,,1
1,-0.856514440084897,1,,,,,,,,1
1,-0.199719619397397,1,,,,,,,,1
1,-0.910305525656382,1,,,,,,,,1
1,-0.595790172555554,1,,,,,,,,1
1,-0.832358181013877,1,,,,,,,,1
1,-0.667860186289186,1,,,,,,,,1
1,-0.325369685069469,1,,,,,,,,1
1,-1.02818781451503,1,,,,,,,,1
1,-0.766504897514523,1,,,,,,,,1
1,-0.385856065346084,1,,,,,,,,1
1,0.523004112424289,1,,,,,,,,1
1,0.077422928027202,1,,,,,,,,1
1,-0.771325884345681,1,,,,,,,,1
1,-0.501881345250453,1,,,,,,,,1
1,-0.624630531533859,1,,,,,,,,1
1,0.027697155382073,1,,,,,,,,1
1,-0.241330744183885,1,,,,,,,,1
1,-0.874617116198338,1,,,,,,,,1
1,-0.487020323123105,1,,,,,,,,1
1,-0.654430702863667,1,,,,,,,,1
1,-0.462718730314221,1,,,,,,,,1
1,-0.579160190757179,1,,,,,,,,1
1,-0.148323609537418,1,,,,,,,,1
1,0.028628696048383,1,,,,,,,,1
1,-0.870403244878668,1,,,,,,,,1
1,-0.755001411919227,1,,,,,,,,1
1,-0.421436392814816,1,,,,,,,,1
1,-0.213523045536525,1,,,,,,,,1
1,-1.03156917683268,1,,,,,,,,1
1,-0.563613315971888,1,,,,,,,,1
1,-0.121887739045955,1,,,,,,,,1
1,-0.339351796381688,1,,,,,,,,1
1,-0.37367139653692,1,,,,,,,,1
1,-0.549294482960283,1,,,,,,,,1
1,-0.613317300771187,1,,,,,,,,1
1,-0.761550278601971,1,,,,,,,,1
1,-1.02251434366139,1,,,,,,,,1
1,-0.728149008924367,1,,,,,,,,1
1,-0.481600698657397,1,,,,,,,,1
1,0.137360606686787,1,,,,,,,,1
1,0.011522450971766,1,,,,,,,,1
1,-1.11573277845394,1,,,,,,,,1
1,-0.883755256475072,1,,,,,,,,1
1,-0.719696018205816,1,,,,,,,,1
1,-0.363958619247728,1,,,,,,,,1
1,-0.699782107974891,1,,,,,,,,1
1,-0.737793761771296,1,,,,,,,,1
1,-0.410767263639652,1,,,,,,,,1
1,-0.716312505379093,1,,,,,,,,1
1,-0.924269262635054,1,,,,,,,,1
1,-0.905743150508448,1,,,,,,,,1
1,-0.53920873876449,1,,,,,,,,1
1,-1.03451286195753,1,,,,,,,,1
1,-0.93567752356432,1,,,,,,,,1
1,-0.105276070140887,1,,,,,,,,1
1,-0.018741564959611,1,,,,,,,,2
1,0.591836522423465,1,,,,,,,,2
1,0.615716442653247,1,,,,,,,,2
1,-0.022673788971677,1,,,,,,,,2
1,0.249624298311209,1,,,,,,,,2
1,0.384235413510018,1,,,,,,,,2
1,0.477656212468969,1,,,,,,,,2
1,0.982834284893512,1,,,,,,,,2
1,-0.015644184621565,1,,,,,,,,2
1,0.341988636251956,1,,,,,,,,2
1,0.346749467641033,1,,,,,,,,2
1,0.677883976796952,1,,,,,,,,2
1,0.487766711003158,1,,,,,,,,2
1,0.642862980105221,1,,,,,,,,2
1,0.17970516560342,1,,,,,,,,2
1,0.182809342973112,1,,,,,,,,2
1,-0.131003949612479,1,,,,,,,,2
1,0.002010757549775,1,,,,,,,,2
1,0.463780975581895,1,,,,,,,,2
1,0.373886293126556,1,,,,,,,,2
1,0.7584062369234,1,,,,,,,,2
1,0.441864140853397,1,,,,,,,,2
1,0.325988982611989,1,,,,,,,,2
1,0.13775448307296,1,,,,,,,,2
1,0.18612413121694,1,,,,,,,,2
1,0.120454913163851,1,,,,,,,,2
1,0.507091877956844,1,,,,,,,,2
1,0.314729153628872,1,,,,,,,,2
1,0.961454982383904,1,,,,,,,,2
1,0.40166916452786,1,,,,,,,,2
1,0.109719781565332,1,,,,,,,,2
1,0.692677777745235,1,,,,,,,,2
1,0.445895067451168,1,,,,,,,,2
1,0.29815704070764,1,,,,,,,,2
1,-0.071222233734665,1,,,,,,,,2
1,0.417733802278216,1,,,,,,,,2
1,0.287424332150194,1,,,,,,,,2
1,0.248674663166159,1,,,,,,,,2
1,0.044787750795193,1,,,,,,,,2
1,0.555184937942015,1,,,,,,,,2
1,1.13522133549798,1,,,,,,,,2
1,0.316243766635397,1,,,,,,,,2
1,0.374267574482648,1,,,,,,,,2
1,0.02741195048906,1,,,,,,,,2
1,0.322725817924494,1,,,,,,,,2
1,0.339406914034022,1,,,,,,,,2
1,0.114320669639671,1,,,,,,,,2
1,0.408897572968437,1,,,,,,,,2
1,-0.074545612302497,1,,,,,,,,2
1,0.240882155555323,1,,,,,,,,2
1,0.223929785281337,1,,,,,,,,2
1,0.106751248851222,1,,,,,,,,2
1,0.019526682151099,1,,,,,,,,2
1,0.370003866245703,1,,,,,,,,2
1,0.286840413502278,1,,,,,,,,2
1,0.788245623004104,1,,,,,,,,2
1,-0.131046334203266,1,,,,,,,,2
1,0.429256678417058,1,,,,,,,,2
1,0.052554243028991,1,,,,,,,,2
1,0.139203853004798,1,,,,,,,,2
1,-0.009256837898151,1,,,,,,,,2
1,0.205373636652265,1,,,,,,,,2
1,0.014989355834695,1,,,,,,,,2
1,0.338031475179127,1,,,,,,,,2
1,0.194506508333723,1,,,,,,,,2
1,0.2371190463716,1,,,,,,,,2
1,0.012469541553213,1,,,,,,,,2
1,0.011639565130102,1,,,,,,,,2
1,0.375257890049886,1,,,,,,,,2
1,0.120555740156318,1,,,,,,,,2
1,-0.031459023771861,1,,,,,,,,2
1,0.065152993730636,1,,,,,,,,2
1,-0.044582928567897,1,,,,,,,,2
1,0.025838356224451,1,,,,,,,,2
1,0.506093490626837,1,,,,,,,,2
1,0.242742382245957,1,,,,,,,,2
1,0.12845661000125,1,,,,,,,,2
1,-0.031526360185922,1,,,,,,,,2
1,-0.07872303541822,1,,,,,,,,2
1,-0.019254269406939,1,,,,,,,,2
1,0.216187536268444,1,,,,,,,,2
1,-0.065492166514511,1,,,,,,,,2
1,0.290574010497118,1,,,,,,,,2
1,0.303238680013711,1,,,,,,,,2
1,0.183305871617918,1,,,,,,,,2
1,0.182585988831775,1,,,,,,,,2
1,0.273274133877022,1,,,,,,,,2
1,-0.071070355923654,1,,,,,,,,2
1,0.241506734327684,1,,,,,,,,2
1,0.35212382088533,1,,,,,,,,2
1,0.928992182747934,1,,,,,,,,2
1,0.035977557067531,1,,,,,,,,2
1,0.332263537987744,1,,,,,,,,2
1,0.069913093068297,1,,,,,,,,2
1,0.286355840077989,1,,,,,,,,2
1,-0.005352429998407,1,,,,,,,,2
1,0.232235790400699,1,,,,,,,,2
1,0.017097668960415,1,,,,,,,,2
1,0.262207931098784,1,,,,,,,,2
1,0.473385934854204,1,,,,,,,,2
1,0.069208575911781,1,,,,,,,,2
1,0.777920815010371,1,,,,,,,,2
1,0.319748649960339,1,,,,,,,,2
1,0.37662082291801,1,,,,,,,,2
1,0.047391086561233,1,,,,,,,,2
1,0.290308154922524,1,,,,,,,,2
1,0.111659736824561,1,,,,,,,,2
1,0.798866827141151,1,,,,,,,,2
1,0.38274234211365,1,,,,,,,,2
1,0.040864365497615,1,,,,,,,,2
1,0.25936786367257,1,,,,,,,,2
1,0.134733280049346,1,,,,,,,,2
1,1.04565556942027,1,,,,,,,,2
1,0.428969090832308,1,,,,,,,,2
1,0.371375496958694,1,,,,,,,,2
1,1.10972415661956,1,,,,,,,,2
1,0.659173086318578,1,,,,,,,,2
1,0.335996353129574,1,,,,,,,,2
1,0.571281092988244,1,,,,,,,,2
1,0.059582039205183,1,,,,,,,,2
1,0.122489951701503,1,,,,,,,,2
1,0.429830247653847,1,,,,,,,,2
1,0.595079369381173,1,,,,,,,,2
1,0.052856793372429,1,,,,,,,,2
1,0.523887167595252,1,,,,,,,,2
1,1.44707071840388,1,,,,,,,,2
1,0.047886621688303,1,,,,,,,,2
1,0.467685921157864,1,,,,,,,,2
1,0.502110575130063,1,,,,,,,,2
1,0.384486234068267,1,,,,,,,,2
1,0.047135964647793,1,,,,,,,,2
1,0.714687225237892,1,,,,,,,,2
1,0.107970371861005,1,,,,,,,,2
1,0.078070596845872,1,,,,,,,,2
1,0.348432870374358,1,,,,,,,,2
1,0.017589795101393,1,,,,,,,,2
1,0.271419631973383,1,,,,,,,,2
1,-0.027821050535259,1,,,,,,,,2
1,0.393235337051994,1,,,,,,,,2
1,0.54240476177502,1,,,,,,,,2
1,-0.161782127029701,1,,,,,,,,2
1,0.867484268586329,1,,,,,,,,2
1,0.015225701633148,1,,,,,,,,2
1,0.265636618146855,1,,,,,,,,2
1,0.923809375084922,1,,,,,,,,2
1,0.274175855651443,1,,,,,,,,2
1,0.402946202139034,1,,,,,,,,2
1,0.43165974499442,1,,,,,,,,2
1,0.405753586603598,1,,,,,,,,2
1,0.712124407932953,1,,,,,,,,2
1,0.583462667324007,1,,,,,,,,2
1,0.04150917940979,1,,,,,,,,2
1,0.81224898571316,1,,,,,,,,2
1,0.840129946337199,1,,,,,,,,2
1,0.250090206867898,1,,,,,,,,2
1,0.149025347414095,1,,,,,,,,2
1,0.715455023864392,1,,,,,,,,2
1,0.063665791540189,1,,,,,,,,2
1,-0.090561569129849,1,,,,,,,,2
1,0.44140087105707,1,,,,,,,,2
1,-0.004263336502432,1,,,,,,,,2
1,0.434539199426043,1,,,,,,,,2
1,0.003695466483116,1,,,,,,,,2
1,-0.052779382887565,1,,,,,,,,2
1,-0.066856586185099,1,,,,,,,,3
1,-0.164897568494981,1,,,,,,,,3
1,0.077213696353003,1,,,,,,,,3
1,0.319361392862246,1,,,,,,,,3
1,-0.077606012791025,1,,,,,,,,3
1,0.048650380088758,1,,,,,,,,3
1,-0.077454778100489,1,,,,,,,,3
1,0.078689320967442,1,,,,,,,,3
1,0.127935571789887,1,,,,,,,,3
1,-0.085503673349368,1,,,,,,,,3
1,-0.125417033599212,1,,,,,,,,3
1,0.036199647954835,1,,,,,,,,3
1,-0.056451876075042,1,,,,,,,,3
1,0.22887800397637,1,,,,,,,,3
1,-0.213905585081056,1,,,,,,,,3
1,0.448447057560987,1,,,,,,,,3
1,0.127070389684481,1,,,,,,,,3
1,-0.083441104903702,1,,,,,,,,3
1,-0.006062051587261,1,,,,,,,,3
1,0.068806814319948,1,,,,,,,,3
1,-0.064430154140623,1,,,,,,,,3
1,0.266174422143154,1,,,,,,,,3
1,0.004401091350941,1,,,,,,,,3
1,0.343351525693237,1,,,,,,,,3
1,-0.060874305883126,1,,,,,,,,3
1,0.030008138083824,1,,,,,,,,3
1,-0.005772171376237,1,,,,,,,,3
1,-0.038983966820912,1,,,,,,,,3
1,0.077538518863733,1,,,,,,,,3
1,-0.03634331792131,1,,,,,,,,3
1,-0.15852031298867,1,,,,,,,,3
1,0.214474136439877,1,,,,,,,,3
1,0.067600380793899,1,,,,,,,,3
1,0.697685560009795,1,,,,,,,,3
1,0.027307548085448,1,,,,,,,,3
1,-0.16685952388136,1,,,,,,,,3
1,0.317650727162232,1,,,,,,,,3
1,0.568903227408287,1,,,,,,,,3
1,0.321952054503633,1,,,,,,,,3
1,-0.016726329155542,1,,,,,,,,3
1,0.599226465010433,1,,,,,,,,3
1,0.066808369383333,1,,,,,,,,3
1,-0.078381631532851,1,,,,,,,,3
1,0.082337255437112,1,,,,,,,,3
1,0.012966545617387,1,,,,,,,,3
1,0.139692064323274,1,,,,,,,,3
1,0.069596342127089,1,,,,,,,,3
1,0.20422709908319,1,,,,,,,,3
1,0.357946231176437,1,,,,,,,,3
1,0.272400832200133,1,,,,,,,,3
1,0.118547017701755,1,,,,,,,,3
1,0.105817085841367,1,,,,,,,,3
1,0.097418272028646,1,,,,,,,,3
1,-0.108120997274552,1,,,,,,,,3
1,-0.063749273805531,1,,,,,,,,3
1,0.130926078498839,1,,,,,,,,3
1,0.023227190626564,1,,,,,,,,3
1,0.076717231505097,1,,,,,,,,3
1,0.180473811458049,1,,,,,,,,3
1,-0.036559286932138,1,,,,,,,,3
1,0.067088659703676,1,,,,,,,,3
1,-0.056355362487979,1,,,,,,,,3
1,0.024426476363154,1,,,,,,,,3
1,-0.226597996650069,1,,,,,,,,3
1,-0.033037687840674,1,,,,,,,,3
1,0.285814737555178,1,,,,,,,,3
1,0.064708685511307,1,,,,,,,,3
1,-0.065103323566934,1,,,,,,,,3
1,-0.050637464010671,1,,,,,,,,3
1,0.096872875699221,1,,,,,,,,3
1,-0.003103538967401,1,,,,,,,,3
1,-0.153412101450784,1,,,,,,,,3
1,-0.011415565131608,1,,,,,,,,3
1,-0.112478722984314,1,,,,,,,,3
1,-0.088831779248483,1,,,,,,,,3
1,0.007821479890774,1,,,,,,,,3
1,-0.159265666252018,1,,,,,,,,3
1,-0.065559339042304,1,,,,,,,,3
1,0.010253771758547,1,,,,,,,,3
1,0.141594107504444,1,,,,,,,,3
1,0.122917308531267,1,,,,,,,,3
1,-0.05112966856681,1,,,,,,,,3
1,0.176445778378314,1,,,,,,,,3
1,0.153522233677737,1,,,,,,,,3
1,0.256356796406258,1,,,,,,,,3
1,0.038612084063958,1,,,,,,,,3
1,-0.044158484775601,1,,,,,,,,3
1,-0.06118305493713,1,,,,,,,,3
1,0.241154837312334,1,,,,,,,,3
1,-0.182364074995465,1,,,,,,,,3
1,-0.131718289428066,1,,,,,,,,3
1,0.207976929423198,1,,,,,,,,3
1,0.564049308556525,1,,,,,,,,3
1,0.490594435968701,1,,,,,,,,3
1,-0.128201557045985,1,,,,,,,,3
1,0.40037399517035,1,,,,,,,,3
1,0.096929161014564,1,,,,,,,,3
1,-0.012744530771789,1,,,,,,,,3
1,0.189509911352953,1,,,,,,,,3
1,0.259566827588152,1,,,,,,,,3
1,-0.047032785742325,1,,,,,,,,3
1,0.370579280084947,1,,,,,,,,3
1,0.104929240989451,1,,,,,,,,3
1,0.203857381523588,1,,,,,,,,3
1,0.504368885082189,1,,,,,,,,3
1,-0.003402956299381,1,,,,,,,,3
1,0.186196714120128,1,,,,,,,,3
1,0.101684752169984,1,,,,,,,,3
1,0.300307746112669,1,,,,,,,,3
1,0.276181227301031,1,,,,,,,,3
1,0.202114109743054,1,,,,,,,,3
1,0.369553785892462,1,,,,,,,,3
1,-0.021042459291137,1,,,,,,,,3
1,-0.020584536847845,1,,,,,,,,3
1,0.245905657905483,1,,,,,,,,3
1,0.191618970611971,1,,,,,,,,3
1,0.102057936078083,1,,,,,,,,3
1,0.154228169446435,1,,,,,,,,3
1,0.594229524157531,1,,,,,,,,3
1,-0.124268236800347,1,,,,,,,,3
1,0.032242675236347,1,,,,,,,,3
1,0.021817312737085,1,,,,,,,,3
1,0.344332551859416,1,,,,,,,,3
1,0.294243292678434,1,,,,,,,,3
1,0.350819502365893,1,,,,,,,,3
1,-0.00793368851764,1,,,,,,,,3
1,0.002880456547826,1,,,,,,,,3
1,0.200231948323098,1,,,,,,,,3
1,-0.019142405644231,1,,,,,,,,3
1,0.006471903188801,1,,,,,,,,3
1,-0.114445951678803,1,,,,,,,,3
1,-0.21937909910948,1,,,,,,,,4
1,-0.14054404248855,1,,,,,,,,4
1,0.253152078608608,1,,,,,,,,4
1,-0.227902848047309,1,,,,,,,,4
1,-0.258279493200364,1,,,,,,,,4
1,0.228274622424459,1,,,,,,,,4
1,0.632240061829567,1,,,,,,,,4
1,0.20107998820312,1,,,,,,,,4
1,-0.232414983469325,1,,,,,,,,4
1,0.006480022188212,1,,,,,,,,4
1,-0.049763873736346,1,,,,,,,,4
1,0.715796527690867,1,,,,,,,,4
1,0.311737089025633,1,,,,,,,,4
1,0.285267493839551,1,,,,,,,,4
1,7.05E-05,1,,,,,,,,4
1,0.244367707763303,1,,,,,,,,4
1,0.197183740396863,1,,,,,,,,4
1,-0.042119904185973,1,,,,,,,,4
1,0.249765951564526,1,,,,,,,,4
1,0.39874443164055,1,,,,,,,,4
1,0.290541967919033,1,,,,,,,,4
1,0.273674174518656,1,,,,,,,,4
1,-0.2304433417455,1,,,,,,,,4
1,-0.237987629669014,1,,,,,,,,4
1,0.273635511155338,1,,,,,,,,4
1,-0.102817990153314,1,,,,,,,,4
1,0.092435765729202,1,,,,,,,,4
1,0.038361074650815,1,,,,,,,,4
1,-0.035788342914424,1,,,,,,,,4
1,-0.174795955893757,1,,,,,,,,4
1,0.251914253508702,1,,,,,,,,4
1,0.288090817924299,1,,,,,,,,4
1,0.267188133553612,1,,,,,,,,4
1,0.533967834557312,1,,,,,,,,4
1,-0.115685799105945,1,,,,,,,,4
1,0.047286510189473,1,,,,,,,,4
1,-0.133275683293099,1,,,,,,,,4
1,0.241743544600919,1,,,,,,,,4
1,-0.183085678789586,1,,,,,,,,4
1,0.42099986003342,1,,,,,,,,4
1,0.121932673727901,1,,,,,,,,4
1,0.012584419493933,1,,,,,,,,4
1,0.48743967402976,1,,,,,,,,4
1,0.235831893054546,1,,,,,,,,4
1,-0.0387942191583,1,,,,,,,,4
1,-0.11655173043101,1,,,,,,,,4
1,-0.085440092978619,1,,,,,,,,4
1,-0.002620565399978,1,,,,,,,,4
1,-0.085849980333112,1,,,,,,,,4
1,0.248521235072558,1,,,,,,,,4
1,0.159543271206973,1,,,,,,,,4
1,0.348191127108667,1,,,,,,,,4
1,0.008257363649098,1,,,,,,,,4
1,0.240115819623606,1,,,,,,,,4
1,-0.142019428616405,1,,,,,,,,4
1,0.108203702979384,1,,,,,,,,4
1,-0.025215243273875,1,,,,,,,,4
1,0.439026239460953,1,,,,,,,,4
1,-0.03747112433046,1,,,,,,,,4
1,0.237903344695628,1,,,,,,,,4
1,0.158209403008736,1,,,,,,,,4
1,0.003860485341284,1,,,,,,,,4
1,0.192727370779285,1,,,,,,,,4
1,-0.008143044813574,1,,,,,,,,4
1,0.235079820848433,1,,,,,,,,4
1,0.064948946226703,1,,,,,,,,4
1,-0.211328842565053,1,,,,,,,,4
1,0.163646233370643,1,,,,,,,,4
1,0.076594009040473,1,,,,,,,,4
1,0.216084043079578,1,,,,,,,,4
1,0.062623750110242,1,,,,,,,,4
1,0.160210502006389,1,,,,,,,,4
1,0.088952634134286,1,,,,,,,,4
1,0.287727727594286,1,,,,,,,,4
1,-0.011314263268753,1,,,,,,,,4
1,-0.07976703128632,1,,,,,,,,4
1,0.511514985594428,1,,,,,,,,4
1,0.022062625775925,1,,,,,,,,4
1,-0.015732213823385,1,,,,,,,,4
1,-0.169001002247001,1,,,,,,,,4
1,0.003197427817533,1,,,,,,,,4
1,0.164840520440319,1,,,,,,,,4
1,-0.153904855828695,1,,,,,,,,5
1,1.22129581870184,1,,,,,,,,5
